WEAP Variables,,,
,branch,variable-name,type
10271,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Surface Runoff,output
10272,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Irrigation,output
10273,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Wilt Point Depth,output
10274,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Field Capacity Depth,output
10275,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Maximum Saturation Depth,output
10276,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Current Saturation Depth,output
10277,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Wilt Point Depth,output
10278,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Field Capacity Depth,output
10279,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Maximum Saturation Depth,output
10280,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Current Saturation Depth,output
10281,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Readily Available Water Depth,output
10282,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Wilt Point,output
10283,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Field Capacity,output
10284,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Maximum Saturation,output
10285,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Readily Available Water,output
10286,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 1 Current Saturation,output
10287,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Wilt Point,output
10288,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Field Capacity,output
10289,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Maximum Saturation,output
10290,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Bucket 2 Current Saturation,output
10291,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Irrigation Daily,output
10292,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Decrease in Soil Moisture Daily,output
10293,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Increase in Soil Moisture Daily,output
10294,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Surface Runoff Daily,output
10295,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Flow to Groundwater Daily,output
10296,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Daily Evaporation,output
10297,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Daily Transpiration,output
10298,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Decrease in Soil Moisture,output
10299,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Increase in Soil Moisture,output
10300,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Decrease in Surface Storage,output
10301,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Increase in Surface Storage,output
10302,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Daily Flow Through Release,output
10303,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Decrease in Surface Storage Daily,output
10304,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Increase in Surface Storage Daily,output
10305,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Theoretical Catchment Irrigation Demand,output
10306,Demand Sites and Catchments\Queen_Creek\Sorghum_grain,Annual Theoretical Catchment Irrigation Shortfall,output
10307,Demand Sites and Catchments\Queen_Creek\Potatoes,Water Demand,output
10308,Demand Sites and Catchments\Queen_Creek\Potatoes,Supply Requirement,output
10309,Demand Sites and Catchments\Queen_Creek\Potatoes,ET Actual,output
10310,Demand Sites and Catchments\Queen_Creek\Potatoes,ET Actual Depth Daily,output
10311,Demand Sites and Catchments\Queen_Creek\Potatoes,Area Calculated,output
10312,Demand Sites and Catchments\Queen_Creek\Potatoes,Evapotranspiration,output
10313,Demand Sites and Catchments\Queen_Creek\Potatoes,Flow to Groundwater,output
10314,Demand Sites and Catchments\Queen_Creek\Potatoes,ET Potential Depth Daily,output
10315,Demand Sites and Catchments\Queen_Creek\Potatoes,Daily Kc Potential,output
10316,Demand Sites and Catchments\Queen_Creek\Potatoes,Daily Kc Actual,output
10317,Demand Sites and Catchments\Queen_Creek\Potatoes,Annual Crop Production,output
10318,Demand Sites and Catchments\Queen_Creek\Potatoes,Annual Market Value,output
10319,Demand Sites and Catchments\Queen_Creek\Potatoes,Surface Runoff,output
10320,Demand Sites and Catchments\Queen_Creek\Potatoes,Irrigation,output
10321,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Wilt Point Depth,output
10322,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Field Capacity Depth,output
10323,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Maximum Saturation Depth,output
10324,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Current Saturation Depth,output
10325,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Wilt Point Depth,output
10326,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Field Capacity Depth,output
10327,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Maximum Saturation Depth,output
10328,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Current Saturation Depth,output
10329,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Readily Available Water Depth,output
10330,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Wilt Point,output
10331,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Field Capacity,output
10332,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Maximum Saturation,output
10333,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Readily Available Water,output
10334,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 1 Current Saturation,output
10335,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Wilt Point,output
10336,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Field Capacity,output
10337,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Maximum Saturation,output
10338,Demand Sites and Catchments\Queen_Creek\Potatoes,Bucket 2 Current Saturation,output
10339,Demand Sites and Catchments\Queen_Creek\Potatoes,Irrigation Daily,output
10340,Demand Sites and Catchments\Queen_Creek\Potatoes,Decrease in Soil Moisture Daily,output
10341,Demand Sites and Catchments\Queen_Creek\Potatoes,Increase in Soil Moisture Daily,output
10342,Demand Sites and Catchments\Queen_Creek\Potatoes,Surface Runoff Daily,output
10343,Demand Sites and Catchments\Queen_Creek\Potatoes,Flow to Groundwater Daily,output
10344,Demand Sites and Catchments\Queen_Creek\Potatoes,Daily Evaporation,output
10345,Demand Sites and Catchments\Queen_Creek\Potatoes,Daily Transpiration,output
10346,Demand Sites and Catchments\Queen_Creek\Potatoes,Decrease in Soil Moisture,output
10347,Demand Sites and Catchments\Queen_Creek\Potatoes,Increase in Soil Moisture,output
10348,Demand Sites and Catchments\Queen_Creek\Potatoes,Decrease in Surface Storage,output
10349,Demand Sites and Catchments\Queen_Creek\Potatoes,Increase in Surface Storage,output
10350,Demand Sites and Catchments\Queen_Creek\Potatoes,Daily Flow Through Release,output
10351,Demand Sites and Catchments\Queen_Creek\Potatoes,Decrease in Surface Storage Daily,output
10352,Demand Sites and Catchments\Queen_Creek\Potatoes,Increase in Surface Storage Daily,output
10353,Demand Sites and Catchments\Queen_Creek\Potatoes,Theoretical Catchment Irrigation Demand,output
10354,Demand Sites and Catchments\Queen_Creek\Potatoes,Annual Theoretical Catchment Irrigation Shortfall,output
10355,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Water Demand,output
10356,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Supply Requirement,output
10357,Demand Sites and Catchments\Queen_Creek\Sugarbeets,ET Actual,output
10358,Demand Sites and Catchments\Queen_Creek\Sugarbeets,ET Actual Depth Daily,output
10359,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Area Calculated,output
10360,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Evapotranspiration,output
10361,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Flow to Groundwater,output
10362,Demand Sites and Catchments\Queen_Creek\Sugarbeets,ET Potential Depth Daily,output
10363,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Daily Kc Potential,output
10364,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Daily Kc Actual,output
10365,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Annual Crop Production,output
10366,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Annual Market Value,output
10367,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Surface Runoff,output
10368,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Irrigation,output
10369,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Wilt Point Depth,output
10370,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Field Capacity Depth,output
10371,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Maximum Saturation Depth,output
10372,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Current Saturation Depth,output
10373,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Wilt Point Depth,output
10374,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Field Capacity Depth,output
10375,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Maximum Saturation Depth,output
10376,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Current Saturation Depth,output
10377,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Readily Available Water Depth,output
10378,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Wilt Point,output
10379,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Field Capacity,output
10380,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Maximum Saturation,output
10381,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Readily Available Water,output
10382,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 1 Current Saturation,output
10383,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Wilt Point,output
10384,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Field Capacity,output
10385,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Maximum Saturation,output
10386,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Bucket 2 Current Saturation,output
10387,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Irrigation Daily,output
10388,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Decrease in Soil Moisture Daily,output
10389,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Increase in Soil Moisture Daily,output
10390,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Surface Runoff Daily,output
10391,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Flow to Groundwater Daily,output
10392,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Daily Evaporation,output
10393,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Daily Transpiration,output
10394,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Decrease in Soil Moisture,output
10395,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Increase in Soil Moisture,output
10396,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Decrease in Surface Storage,output
10397,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Increase in Surface Storage,output
10398,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Daily Flow Through Release,output
10399,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Decrease in Surface Storage Daily,output
10400,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Increase in Surface Storage Daily,output
10401,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Theoretical Catchment Irrigation Demand,output
10402,Demand Sites and Catchments\Queen_Creek\Sugarbeets,Annual Theoretical Catchment Irrigation Shortfall,output
10403,Demand Sites and Catchments\Queen_Creek\Cotton,Water Demand,output
10404,Demand Sites and Catchments\Queen_Creek\Cotton,Supply Requirement,output
10405,Demand Sites and Catchments\Queen_Creek\Cotton,ET Actual,output
10406,Demand Sites and Catchments\Queen_Creek\Cotton,ET Actual Depth Daily,output
10407,Demand Sites and Catchments\Queen_Creek\Cotton,Area Calculated,output
10408,Demand Sites and Catchments\Queen_Creek\Cotton,Evapotranspiration,output
10409,Demand Sites and Catchments\Queen_Creek\Cotton,Flow to Groundwater,output
10410,Demand Sites and Catchments\Queen_Creek\Cotton,ET Potential Depth Daily,output
10411,Demand Sites and Catchments\Queen_Creek\Cotton,Daily Kc Potential,output
10412,Demand Sites and Catchments\Queen_Creek\Cotton,Daily Kc Actual,output
10413,Demand Sites and Catchments\Queen_Creek\Cotton,Annual Crop Production,output
10414,Demand Sites and Catchments\Queen_Creek\Cotton,Annual Market Value,output
10415,Demand Sites and Catchments\Queen_Creek\Cotton,Surface Runoff,output
10416,Demand Sites and Catchments\Queen_Creek\Cotton,Irrigation,output
10417,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Wilt Point Depth,output
10418,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Field Capacity Depth,output
10419,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Maximum Saturation Depth,output
10420,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Current Saturation Depth,output
10421,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Wilt Point Depth,output
10422,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Field Capacity Depth,output
10423,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Maximum Saturation Depth,output
10424,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Current Saturation Depth,output
10425,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Readily Available Water Depth,output
10426,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Wilt Point,output
10427,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Field Capacity,output
10428,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Maximum Saturation,output
10429,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Readily Available Water,output
10430,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 1 Current Saturation,output
10431,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Wilt Point,output
10432,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Field Capacity,output
10433,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Maximum Saturation,output
10434,Demand Sites and Catchments\Queen_Creek\Cotton,Bucket 2 Current Saturation,output
10435,Demand Sites and Catchments\Queen_Creek\Cotton,Irrigation Daily,output
10436,Demand Sites and Catchments\Queen_Creek\Cotton,Decrease in Soil Moisture Daily,output
10437,Demand Sites and Catchments\Queen_Creek\Cotton,Increase in Soil Moisture Daily,output
10438,Demand Sites and Catchments\Queen_Creek\Cotton,Surface Runoff Daily,output
10439,Demand Sites and Catchments\Queen_Creek\Cotton,Flow to Groundwater Daily,output
10440,Demand Sites and Catchments\Queen_Creek\Cotton,Daily Evaporation,output
10441,Demand Sites and Catchments\Queen_Creek\Cotton,Daily Transpiration,output
10442,Demand Sites and Catchments\Queen_Creek\Cotton,Decrease in Soil Moisture,output
10443,Demand Sites and Catchments\Queen_Creek\Cotton,Increase in Soil Moisture,output
10444,Demand Sites and Catchments\Queen_Creek\Cotton,Decrease in Surface Storage,output
10445,Demand Sites and Catchments\Queen_Creek\Cotton,Increase in Surface Storage,output
10446,Demand Sites and Catchments\Queen_Creek\Cotton,Daily Flow Through Release,output
10447,Demand Sites and Catchments\Queen_Creek\Cotton,Decrease in Surface Storage Daily,output
10448,Demand Sites and Catchments\Queen_Creek\Cotton,Increase in Surface Storage Daily,output
10449,Demand Sites and Catchments\Queen_Creek\Cotton,Theoretical Catchment Irrigation Demand,output
10450,Demand Sites and Catchments\Queen_Creek\Cotton,Annual Theoretical Catchment Irrigation Shortfall,output
10451,Demand Sites and Catchments\Queen_Creek\Barley,Water Demand,output
10452,Demand Sites and Catchments\Queen_Creek\Barley,Supply Requirement,output
10453,Demand Sites and Catchments\Queen_Creek\Barley,ET Actual,output
10454,Demand Sites and Catchments\Queen_Creek\Barley,ET Actual Depth Daily,output
10455,Demand Sites and Catchments\Queen_Creek\Barley,Area Calculated,output
10456,Demand Sites and Catchments\Queen_Creek\Barley,Evapotranspiration,output
10457,Demand Sites and Catchments\Queen_Creek\Barley,Flow to Groundwater,output
10458,Demand Sites and Catchments\Queen_Creek\Barley,ET Potential Depth Daily,output
10459,Demand Sites and Catchments\Queen_Creek\Barley,Daily Kc Potential,output
10460,Demand Sites and Catchments\Queen_Creek\Barley,Daily Kc Actual,output
10461,Demand Sites and Catchments\Queen_Creek\Barley,Annual Crop Production,output
10462,Demand Sites and Catchments\Queen_Creek\Barley,Annual Market Value,output
10463,Demand Sites and Catchments\Queen_Creek\Barley,Surface Runoff,output
